Timestamp,Read Speed (MB/s),Write Speed (MB/s),Alert
2025-09-13 05:54:51,0.00,0.00,
2025-09-13 05:54:51,0.00,0.00,
2025-09-13 05:54:52,0.00,0.09,
2025-09-13 05:54:52,0.00,0.09,
2025-09-13 05:54:53,0.00,0.00,
2025-09-13 05:54:53,0.00,0.00,
2025-09-13 05:54:54,0.00,0.00,
2025-09-13 05:54:54,0.00,0.00,
2025-09-13 05:54:55,0.00,0.00,
2025-09-13 05:54:55,0.00,0.00,
2025-09-13 05:54:56,0.00,0.00,
2025-09-13 05:54:56,0.00,0.00,
2025-09-13 05:54:57,0.00,0.14,
2025-09-13 05:54:57,0.00,0.14,
2025-09-13 05:54:58,0.00,0.00,
2025-09-13 05:54:58,0.00,0.00,
2025-09-13 05:54:59,0.00,0.48,
2025-09-13 05:54:59,0.00,0.48,
2025-09-13 05:55:00,0.00,0.00,
2025-09-13 05:55:00,0.00,0.00,
2025-09-13 05:55:01,0.00,0.00,
2025-09-13 05:55:01,0.00,0.00,
2025-09-13 05:55:02,0.00,0.00,
2025-09-13 05:55:02,0.00,0.00,
2025-09-13 05:55:03,0.00,0.00,
2025-09-13 05:55:03,0.00,0.00,
2025-09-13 05:55:04,0.00,0.10,
2025-09-13 05:55:04,0.00,0.10,
2025-09-13 05:55:05,0.00,0.00,
2025-09-13 05:55:05,0.00,0.00,
2025-09-13 05:55:06,0.00,0.00,
2025-09-13 05:55:06,0.00,0.00,
2025-09-13 05:55:07,0.00,0.25,
2025-09-13 05:55:07,0.00,0.25,
2025-09-13 05:55:08,0.00,0.00,
2025-09-13 05:55:08,0.00,0.00,
2025-09-13 05:55:09,0.00,0.00,
2025-09-13 05:55:09,0.00,0.00,
2025-09-13 05:55:10,0.00,0.00,
2025-09-13 05:55:10,0.00,0.00,
2025-09-13 05:55:11,0.00,0.00,
2025-09-13 05:55:11,0.00,0.00,
2025-09-13 05:55:12,0.00,0.00,
2025-09-13 05:55:12,0.00,0.00,
2025-09-13 05:55:13,0.00,0.08,
2025-09-13 05:55:13,0.00,0.08,
2025-09-13 05:55:14,0.00,0.00,
2025-09-13 05:55:14,0.00,0.00,
2025-09-13 05:55:15,0.00,0.00,
2025-09-13 05:55:15,0.00,0.00,
2025-09-13 05:55:16,0.00,0.00,
2025-09-13 05:55:16,0.00,0.00,
2025-09-13 05:55:17,0.00,0.14,
2025-09-13 05:55:17,0.00,0.14,
2025-09-13 05:55:18,0.00,0.00,
2025-09-13 05:55:18,0.00,0.00,
2025-09-13 05:55:19,0.00,0.16,
2025-09-13 05:55:19,0.00,0.16,
2025-09-13 05:55:20,0.00,1.47,
2025-09-13 05:55:20,0.00,1.47,
2025-09-13 05:55:21,0.00,0.15,
2025-09-13 05:55:21,0.00,0.15,
2025-09-13 05:55:22,0.00,0.00,
2025-09-13 05:55:22,0.00,0.00,
2025-09-13 05:55:23,0.00,0.00,
2025-09-13 05:55:23,0.00,0.00,
2025-09-13 05:55:24,0.00,0.09,
2025-09-13 05:55:24,0.00,0.09,
2025-09-13 05:55:25,0.00,0.00,
2025-09-13 05:55:25,0.00,0.00,
2025-09-13 05:55:26,0.00,0.01,
2025-09-13 05:55:26,0.00,0.01,
2025-09-13 05:55:27,0.00,0.14,
2025-09-13 05:55:27,0.00,0.14,
2025-09-13 05:55:28,0.00,0.00,
2025-09-13 05:55:28,0.00,0.00,
2025-09-13 05:55:29,0.00,0.09,
2025-09-13 05:55:29,0.00,0.09,
2025-09-13 05:55:30,0.00,0.18,
2025-09-13 05:55:30,0.00,0.18,
2025-09-13 05:55:31,0.00,0.00,
2025-09-13 05:55:31,0.00,0.00,
2025-09-13 05:55:32,0.00,0.00,
2025-09-13 05:55:32,0.00,0.00,
2025-09-13 05:55:33,0.00,0.00,
2025-09-13 05:55:33,0.00,0.00,
2025-09-13 05:55:34,0.00,0.00,
2025-09-13 05:55:34,0.00,0.00,
2025-09-13 05:55:35,0.00,0.38,
2025-09-13 05:55:35,0.00,0.38,
2025-09-13 05:55:36,0.00,0.00,
2025-09-13 05:55:36,0.00,0.00,
2025-09-13 05:55:37,0.00,0.11,
2025-09-13 05:55:37,0.00,0.11,
2025-09-13 05:55:38,0.00,0.00,
2025-09-13 05:55:38,0.00,0.00,
2025-09-13 05:55:39,0.01,0.00,
2025-09-13 05:55:39,0.01,0.00,
2025-09-13 05:55:40,0.00,0.13,
2025-09-13 05:55:40,0.00,0.13,
2025-09-13 05:55:41,0.41,0.28,
2025-09-13 05:55:41,0.41,0.28,
2025-09-13 05:55:42,0.00,0.14,
2025-09-13 05:55:42,0.00,0.14,
2025-09-13 05:55:43,0.00,0.16,
2025-09-13 05:55:43,0.00,0.16,
2025-09-13 05:55:44,0.00,0.00,
2025-09-13 05:55:44,0.00,0.00,
2025-09-13 05:55:45,0.00,0.00,
2025-09-13 05:55:45,0.00,0.00,
2025-09-13 05:55:46,0.00,0.00,
2025-09-13 05:55:46,0.00,0.00,
2025-09-13 05:55:47,0.00,0.08,
2025-09-13 05:55:47,0.00,0.08,
2025-09-13 05:55:48,0.00,0.00,
2025-09-13 05:55:48,0.00,0.00,
2025-09-13 05:55:49,0.00,0.00,
2025-09-13 05:55:49,0.00,0.00,
2025-09-13 05:55:50,0.00,1.34,
2025-09-13 05:55:50,0.00,1.34,
2025-09-13 05:55:51,0.00,0.12,
2025-09-13 05:55:51,0.00,0.12,
2025-09-13 05:55:52,0.00,0.00,
2025-09-13 05:55:52,0.00,0.00,
2025-09-13 05:55:53,0.00,0.00,
2025-09-13 05:55:53,0.00,0.00,
2025-09-13 05:55:54,0.00,0.00,
2025-09-13 05:55:54,0.00,0.00,
2025-09-13 05:55:55,0.00,0.00,
2025-09-13 05:55:55,0.00,0.00,
2025-09-13 05:55:56,0.00,0.00,
2025-09-13 05:55:56,0.00,0.00,
2025-09-13 05:55:57,0.00,0.14,
2025-09-13 05:55:57,0.00,0.14,
2025-09-13 05:55:58,0.00,0.08,
2025-09-13 05:55:58,0.00,0.08,
2025-09-13 05:55:59,0.00,0.14,
2025-09-13 05:55:59,0.00,0.14,
2025-09-13 05:56:00,0.00,0.15,
2025-09-13 05:56:00,0.00,0.15,
2025-09-13 05:56:01,0.00,0.11,
2025-09-13 05:56:01,0.00,0.11,
2025-09-13 05:56:02,0.00,0.00,
2025-09-13 05:56:02,0.00,0.00,
2025-09-13 05:56:03,0.00,0.00,
2025-09-13 05:56:03,0.00,0.00,
2025-09-13 05:56:04,0.00,0.02,
2025-09-13 05:56:04,0.00,0.02,
2025-09-13 05:56:05,0.00,0.00,
2025-09-13 05:56:05,0.00,0.00,
2025-09-13 05:56:06,0.00,0.07,
2025-09-13 05:56:06,0.00,0.07,
2025-09-13 05:56:07,0.00,0.02,
2025-09-13 05:56:07,0.00,0.02,
2025-09-13 05:56:08,0.00,0.00,
2025-09-13 05:56:08,0.00,0.00,
2025-09-13 05:56:09,0.00,0.24,
2025-09-13 05:56:09,0.00,0.24,
2025-09-13 05:56:10,0.00,0.00,
2025-09-13 05:56:10,0.00,0.00,
2025-09-13 05:56:11,0.00,2.42,
2025-09-13 05:56:11,0.00,2.42,
2025-09-13 05:56:12,0.00,0.22,
2025-09-13 05:56:12,0.00,0.22,
2025-09-13 05:56:13,0.00,0.01,
2025-09-13 05:56:13,0.00,0.01,
2025-09-13 05:56:14,0.00,0.18,
2025-09-13 05:56:14,0.00,0.18,
2025-09-13 05:56:15,0.00,0.11,
2025-09-13 05:56:15,0.00,0.11,
2025-09-13 05:56:16,0.00,0.22,
2025-09-13 05:56:16,0.00,0.22,
2025-09-13 05:56:17,0.00,0.00,
2025-09-13 05:56:17,0.00,0.00,
2025-09-13 05:56:18,0.00,0.14,
2025-09-13 05:56:18,0.00,0.14,
2025-09-13 05:56:19,0.00,0.22,
2025-09-13 05:56:19,0.00,0.22,
2025-09-13 05:56:20,0.00,0.00,
2025-09-13 05:56:20,0.00,0.00,
2025-09-13 05:56:21,0.00,0.71,
2025-09-13 05:56:21,0.00,0.71,
2025-09-13 05:56:22,0.00,0.00,
2025-09-13 05:56:22,0.00,0.00,
2025-09-13 05:56:23,0.00,0.01,
2025-09-13 05:56:23,0.00,0.01,
2025-09-13 05:56:24,0.00,0.00,
2025-09-13 05:56:24,0.00,0.00,
2025-09-13 05:56:25,0.00,0.00,
2025-09-13 05:56:25,0.00,0.00,
2025-09-13 05:56:26,0.00,0.16,
2025-09-13 05:56:26,0.00,0.16,
2025-09-13 05:56:27,0.00,0.00,
2025-09-13 05:56:27,0.00,0.00,
2025-09-13 05:56:28,0.00,0.01,
2025-09-13 05:56:28,0.00,0.01,
2025-09-13 05:56:29,0.00,0.00,
2025-09-13 05:56:29,0.00,0.00,
2025-09-13 05:56:30,0.00,0.00,
2025-09-13 05:56:30,0.00,0.00,
2025-09-13 05:56:31,0.00,0.16,
2025-09-13 05:56:31,0.00,0.16,
2025-09-13 05:56:32,0.00,0.09,
2025-09-13 05:56:32,0.00,0.09,
2025-09-13 05:56:33,0.00,0.00,
2025-09-13 05:56:33,0.00,0.00,
2025-09-13 05:56:34,0.00,0.12,
2025-09-13 05:56:34,0.00,0.12,
2025-09-13 05:56:35,0.00,0.00,
2025-09-13 05:56:35,0.00,0.00,
2025-09-13 05:56:36,0.00,0.13,
2025-09-13 05:56:36,0.00,0.13,
2025-09-13 05:56:37,0.00,0.00,
2025-09-13 05:56:37,0.00,0.00,
2025-09-13 05:56:38,0.00,0.00,
2025-09-13 05:56:38,0.00,0.00,
2025-09-13 05:56:39,0.00,0.17,
2025-09-13 05:56:39,0.00,0.17,
2025-09-13 05:56:40,0.00,0.05,
2025-09-13 05:56:40,0.00,0.05,
2025-09-13 05:56:41,0.00,0.23,
2025-09-13 05:56:41,0.00,0.23,
2025-09-13 05:56:42,0.00,0.26,
2025-09-13 05:56:42,0.00,0.26,
2025-09-13 05:56:43,0.00,0.00,
2025-09-13 05:56:43,0.00,0.00,
2025-09-13 05:56:44,0.00,0.00,
2025-09-13 05:56:44,0.00,0.00,
2025-09-13 05:56:45,2.16,0.00,
2025-09-13 05:56:45,2.16,0.00,
2025-09-13 05:56:46,0.00,0.40,
2025-09-13 05:56:46,0.00,0.40,
2025-09-13 05:56:47,0.00,0.86,
2025-09-13 05:56:47,0.00,0.86,
2025-09-13 05:56:48,0.00,0.00,
2025-09-13 05:56:48,0.00,0.00,
2025-09-13 05:56:49,0.00,0.00,
2025-09-13 05:56:49,0.00,0.00,
2025-09-13 05:56:50,0.00,0.22,
2025-09-13 05:56:50,0.00,0.22,
2025-09-13 05:56:51,0.00,0.00,
2025-09-13 05:56:51,0.00,0.00,
2025-09-13 05:56:52,0.00,0.07,
2025-09-13 05:56:52,0.00,0.07,
2025-09-13 05:56:53,0.00,0.00,
2025-09-13 05:56:53,0.00,0.00,
2025-09-13 05:56:54,0.00,0.04,
2025-09-13 05:56:54,0.00,0.04,
2025-09-13 05:56:55,0.00,0.00,
2025-09-13 05:56:55,0.00,0.00,
2025-09-13 05:56:56,0.00,0.24,
2025-09-13 05:56:56,0.00,0.24,
2025-09-13 05:56:57,0.00,1.47,
2025-09-13 05:56:57,0.00,1.47,
2025-09-13 05:56:58,0.00,0.00,
2025-09-13 05:56:58,0.00,0.00,
2025-09-13 05:56:59,0.00,0.17,
2025-09-13 05:56:59,0.00,0.17,
2025-09-13 05:57:00,0.00,0.00,
2025-09-13 05:57:00,0.00,0.00,
2025-09-13 05:57:01,0.00,0.00,
2025-09-13 05:57:01,0.00,0.00,
2025-09-13 05:57:02,0.00,0.00,
2025-09-13 05:57:02,0.00,0.00,
2025-09-13 05:57:03,0.00,0.00,
2025-09-13 05:57:03,0.00,0.00,
2025-09-13 05:57:04,0.00,0.08,
2025-09-13 05:57:04,0.00,0.08,
2025-09-13 05:57:05,0.00,0.05,
2025-09-13 05:57:05,0.00,0.05,
2025-09-13 05:57:06,0.00,0.24,
2025-09-13 05:57:06,0.00,0.24,
2025-09-13 05:57:07,0.00,0.00,
2025-09-13 05:57:07,0.00,0.00,
2025-09-13 05:57:08,0.00,0.07,
2025-09-13 05:57:08,0.00,0.07,
2025-09-13 05:57:09,0.00,0.00,
2025-09-13 05:57:09,0.00,0.00,
2025-09-13 05:57:10,0.00,0.00,
2025-09-13 05:57:10,0.00,0.00,
2025-09-13 05:57:11,0.00,0.00,
2025-09-13 05:57:11,0.00,0.00,
2025-09-13 05:57:12,0.00,0.07,
2025-09-13 05:57:12,0.00,0.07,
2025-09-13 05:57:13,0.00,0.00,
2025-09-13 05:57:13,0.00,0.00,
2025-09-13 05:57:14,0.00,0.00,
2025-09-13 05:57:14,0.00,0.00,
2025-09-13 05:57:15,0.00,0.00,
2025-09-13 05:57:15,0.00,0.00,
2025-09-13 05:57:16,0.00,0.24,
2025-09-13 05:57:16,0.00,0.24,
2025-09-13 05:57:17,0.00,0.29,
2025-09-13 05:57:17,0.00,0.29,
2025-09-13 05:57:18,0.00,0.00,
2025-09-13 05:57:18,0.00,0.00,
2025-09-13 05:57:19,0.00,0.16,
2025-09-13 05:57:19,0.00,0.16,
2025-09-13 05:57:20,0.00,0.00,
2025-09-13 05:57:20,0.00,0.00,
2025-09-13 05:57:21,0.00,0.02,
2025-09-13 05:57:21,0.00,0.02,
2025-09-13 05:57:22,0.00,0.00,
2025-09-13 05:57:22,0.00,0.00,
2025-09-13 05:57:23,0.00,0.09,
2025-09-13 05:57:23,0.00,0.09,
2025-09-13 05:57:24,0.00,0.09,
2025-09-13 05:57:24,0.00,0.09,
2025-09-13 05:57:25,0.00,0.00,
2025-09-13 05:57:25,0.00,0.00,
2025-09-13 05:57:26,0.00,0.23,
2025-09-13 05:57:26,0.00,0.23,
2025-09-13 05:57:27,0.00,0.02,
2025-09-13 05:57:27,0.00,0.02,
2025-09-13 05:57:28,0.00,1.08,
2025-09-13 05:57:28,0.00,1.08,
2025-09-13 05:57:29,0.00,0.00,
2025-09-13 05:57:29,0.00,0.00,
2025-09-13 05:57:30,0.00,0.01,
2025-09-13 05:57:30,0.00,0.01,
2025-09-13 05:57:31,0.00,0.00,
2025-09-13 05:57:31,0.00,0.00,
2025-09-13 05:57:32,0.00,0.08,
2025-09-13 05:57:32,0.00,0.08,
2025-09-13 05:57:33,0.00,0.00,
2025-09-13 05:57:33,0.00,0.00,
2025-09-13 05:57:34,0.00,0.01,
2025-09-13 05:57:34,0.00,0.01,
2025-09-13 05:57:35,0.00,0.00,
2025-09-13 05:57:35,0.00,0.00,
2025-09-13 05:57:36,0.00,0.19,
2025-09-13 05:57:36,0.00,0.19,
2025-09-13 05:57:37,0.00,0.00,
2025-09-13 05:57:37,0.00,0.00,
2025-09-13 05:57:38,0.00,0.00,
2025-09-13 05:57:38,0.00,0.00,
2025-09-13 05:57:39,0.00,0.16,
2025-09-13 05:57:39,0.00,0.16,
2025-09-13 05:57:40,0.00,0.01,
2025-09-13 05:57:40,0.00,0.01,
2025-09-13 05:57:41,0.00,0.16,
2025-09-13 05:57:41,0.00,0.16,
2025-09-13 05:57:42,0.00,0.00,
2025-09-13 05:57:42,0.00,0.00,
2025-09-13 05:57:43,0.00,0.00,
2025-09-13 05:57:43,0.00,0.00,
2025-09-13 05:57:44,0.00,0.25,
2025-09-13 05:57:44,0.00,0.25,
2025-09-13 05:57:45,0.00,0.00,
2025-09-13 05:57:45,0.00,0.00,
2025-09-13 05:57:46,0.00,0.14,
2025-09-13 05:57:46,0.00,0.14,
2025-09-13 05:57:47,0.00,0.02,
2025-09-13 05:57:47,0.00,0.02,
2025-09-13 05:57:48,0.00,0.00,
2025-09-13 05:57:48,0.00,0.00,
2025-09-13 05:57:49,0.00,0.00,
2025-09-13 05:57:49,0.00,0.00,
2025-09-13 05:57:50,0.00,0.00,
2025-09-13 05:57:50,0.00,0.00,
2025-09-13 05:57:51,0.00,0.18,
2025-09-13 05:57:51,0.00,0.18,
2025-09-13 05:57:52,0.00,0.00,
2025-09-13 05:57:52,0.00,0.00,
2025-09-13 05:57:53,0.00,0.29,
2025-09-13 05:57:53,0.00,0.29,
2025-09-13 05:57:54,0.00,0.00,
2025-09-13 05:57:54,0.00,0.00,
2025-09-13 05:57:55,0.00,0.09,
2025-09-13 05:57:55,0.00,0.09,
2025-09-13 05:57:56,0.00,0.15,
2025-09-13 05:57:56,0.00,0.15,
2025-09-13 05:57:57,0.00,0.00,
2025-09-13 05:57:57,0.00,0.00,
2025-09-13 05:57:58,0.00,1.52,
2025-09-13 05:57:58,0.00,1.52,
2025-09-13 05:57:59,0.00,0.16,
2025-09-13 05:57:59,0.00,0.16,
2025-09-13 05:58:00,0.00,1.49,
2025-09-13 05:58:00,0.00,1.49,
2025-09-13 05:58:01,0.00,0.11,
2025-09-13 05:58:01,0.00,0.11,
2025-09-13 05:58:02,0.00,0.00,
2025-09-13 05:58:02,0.00,0.00,
2025-09-13 05:58:03,0.00,0.00,
2025-09-13 05:58:03,0.00,0.00,
2025-09-13 05:58:04,0.11,0.00,
2025-09-13 05:58:04,0.11,0.00,
2025-09-13 05:58:05,0.00,0.00,
2025-09-13 05:58:05,0.00,0.00,
2025-09-13 05:58:06,0.00,0.13,
2025-09-13 05:58:06,0.00,0.13,
2025-09-13 05:58:07,0.00,0.00,
2025-09-13 05:58:07,0.00,0.00,
2025-09-13 05:58:08,0.00,0.00,
2025-09-13 05:58:08,0.00,0.00,
2025-09-13 05:58:09,0.00,0.02,
2025-09-13 05:58:09,0.00,0.02,
2025-09-13 05:58:10,0.00,0.01,
2025-09-13 05:58:10,0.00,0.01,
2025-09-13 05:58:11,0.00,0.17,
2025-09-13 05:58:11,0.00,0.17,
2025-09-13 05:58:12,0.00,0.00,
2025-09-13 05:58:12,0.00,0.00,
2025-09-13 05:58:13,0.00,0.00,
2025-09-13 05:58:13,0.00,0.00,
2025-09-13 05:58:14,0.00,0.00,
2025-09-13 05:58:14,0.00,0.00,
2025-09-13 05:58:15,0.00,0.00,
2025-09-13 05:58:15,0.00,0.00,
2025-09-13 05:58:16,0.00,0.14,
2025-09-13 05:58:16,0.00,0.14,
2025-09-13 05:58:17,0.00,0.00,
2025-09-13 05:58:17,0.00,0.00,
2025-09-13 05:58:18,0.00,0.00,
2025-09-13 05:58:18,0.00,0.00,
2025-09-13 05:58:19,0.00,0.16,
2025-09-13 05:58:19,0.00,0.16,
2025-09-13 05:58:20,0.00,0.05,
2025-09-13 05:58:20,0.00,0.05,
2025-09-13 05:58:21,0.00,0.17,
2025-09-13 05:58:21,0.00,0.17,
2025-09-13 05:58:22,0.00,0.00,
2025-09-13 05:58:22,0.00,0.00,
2025-09-13 05:58:23,0.00,0.00,
2025-09-13 05:58:23,0.00,0.00,
2025-09-13 05:58:24,0.00,0.00,
2025-09-13 05:58:24,0.00,0.00,
2025-09-13 05:58:25,0.00,0.25,
2025-09-13 05:58:25,0.00,0.25,
2025-09-13 05:58:26,0.00,0.12,
2025-09-13 05:58:26,0.00,0.12,
2025-09-13 05:58:27,0.00,0.09,
2025-09-13 05:58:27,0.00,0.09,
2025-09-13 05:58:28,0.00,0.00,
2025-09-13 05:58:28,0.00,0.00,
2025-09-13 05:58:29,0.00,1.49,
2025-09-13 05:58:29,0.00,1.49,
2025-09-13 05:58:30,0.00,0.00,
2025-09-13 05:58:30,0.00,0.00,
2025-09-13 05:58:31,0.00,0.11,
2025-09-13 05:58:31,0.00,0.11,
2025-09-13 05:58:32,0.00,0.48,
2025-09-13 05:58:32,0.00,0.48,
2025-09-13 05:58:33,0.00,0.00,
2025-09-13 05:58:33,0.00,0.00,
2025-09-13 05:58:34,0.00,0.00,
2025-09-13 05:58:34,0.00,0.00,
2025-09-13 05:58:35,0.00,0.00,
2025-09-13 05:58:35,0.00,0.00,
2025-09-13 05:58:36,0.00,0.14,
2025-09-13 05:58:36,0.00,0.14,
2025-09-13 05:58:37,0.00,0.00,
2025-09-13 05:58:37,0.00,0.00,
2025-09-13 05:58:38,0.00,0.00,
2025-09-13 05:58:38,0.00,0.00,
2025-09-13 05:58:39,0.00,0.20,
2025-09-13 05:58:39,0.00,0.20,
2025-09-13 05:58:40,0.00,0.00,
2025-09-13 05:58:40,0.00,0.00,
2025-09-13 05:58:41,0.00,0.15,
2025-09-13 05:58:41,0.00,0.15,
2025-09-13 05:58:42,0.00,0.00,
2025-09-13 05:58:42,0.00,0.00,
2025-09-13 05:58:43,0.00,0.00,
2025-09-13 05:58:43,0.00,0.00,
2025-09-13 05:58:44,0.00,0.16,
2025-09-13 05:58:44,0.00,0.16,
2025-09-13 05:58:45,0.00,0.06,
2025-09-13 05:58:45,0.00,0.06,
2025-09-13 05:58:46,0.00,1.05,
2025-09-13 05:58:46,0.00,1.05,
2025-09-13 05:58:47,0.00,0.00,
2025-09-13 05:58:47,0.00,0.00,
2025-09-13 05:58:48,0.00,0.00,
2025-09-13 05:58:48,0.00,0.00,
2025-09-13 05:58:49,0.00,0.00,
2025-09-13 05:58:49,0.00,0.00,
2025-09-13 05:58:50,0.00,0.06,
2025-09-13 05:58:50,0.00,0.06,
2025-09-13 05:58:51,0.07,3.90,
2025-09-13 05:58:51,0.07,3.90,
2025-09-13 05:58:52,0.00,0.01,
2025-09-13 05:58:52,0.00,0.01,
2025-09-13 05:58:53,0.00,0.00,
2025-09-13 05:58:53,0.00,0.00,
2025-09-13 05:58:54,0.00,0.00,
2025-09-13 05:58:54,0.00,0.00,
2025-09-13 05:58:55,0.00,0.00,
2025-09-13 05:58:55,0.00,0.00,
2025-09-13 05:58:56,0.00,0.17,
2025-09-13 05:58:56,0.00,0.17,
2025-09-13 05:58:57,0.00,0.01,
2025-09-13 05:58:57,0.00,0.01,
2025-09-13 05:58:58,0.00,0.00,
2025-09-13 05:58:58,0.00,0.00,
2025-09-13 05:58:59,0.00,0.17,
2025-09-13 05:58:59,0.00,0.17,
2025-09-13 05:59:00,0.00,1.87,
2025-09-13 05:59:00,0.00,1.87,
2025-09-13 05:59:01,0.00,0.76,
2025-09-13 05:59:01,0.00,0.76,
2025-09-13 05:59:02,0.08,0.16,
2025-09-13 05:59:02,0.08,0.16,
2025-09-13 05:59:03,0.00,0.00,
2025-09-13 05:59:03,0.00,0.00,
2025-09-13 05:59:04,0.00,0.00,
2025-09-13 05:59:04,0.00,0.00,
2025-09-13 05:59:05,0.00,0.00,
2025-09-13 05:59:05,0.00,0.00,
2025-09-13 05:59:06,0.00,0.19,
2025-09-13 05:59:06,0.00,0.19,
2025-09-13 05:59:07,0.00,0.14,
2025-09-13 05:59:07,0.00,0.14,
2025-09-13 05:59:08,0.00,0.00,
2025-09-13 05:59:08,0.00,0.00,
2025-09-13 05:59:09,0.00,0.00,
2025-09-13 05:59:09,0.00,0.00,
2025-09-13 05:59:10,0.00,0.00,
2025-09-13 05:59:10,0.00,0.00,
2025-09-13 05:59:11,0.00,0.14,
2025-09-13 05:59:11,0.00,0.14,
2025-09-13 05:59:12,0.00,0.00,
2025-09-13 05:59:12,0.00,0.00,
2025-09-13 05:59:13,0.00,0.13,
2025-09-13 05:59:13,0.00,0.13,
2025-09-13 05:59:14,0.00,0.14,
2025-09-13 05:59:14,0.00,0.14,
2025-09-13 05:59:15,0.00,0.12,
2025-09-13 05:59:15,0.00,0.12,
2025-09-13 05:59:16,0.00,0.14,
2025-09-13 05:59:16,0.00,0.14,
2025-09-13 05:59:17,0.00,0.00,
2025-09-13 05:59:17,0.00,0.00,
2025-09-13 05:59:18,0.00,0.00,
2025-09-13 05:59:18,0.00,0.00,
2025-09-13 05:59:19,0.00,0.18,
2025-09-13 05:59:19,0.00,0.18,
2025-09-13 05:59:20,0.00,0.00,
2025-09-13 05:59:20,0.00,0.00,
2025-09-13 05:59:21,0.00,0.17,
2025-09-13 05:59:21,0.00,0.17,
2025-09-13 05:59:22,0.00,0.00,
2025-09-13 05:59:22,0.00,0.00,
2025-09-13 05:59:23,0.00,0.00,
2025-09-13 05:59:23,0.00,0.00,
2025-09-13 05:59:24,0.00,0.00,
2025-09-13 05:59:24,0.00,0.00,
2025-09-13 05:59:25,0.00,0.01,
2025-09-13 05:59:25,0.00,0.01,
2025-09-13 05:59:26,0.07,0.88,
2025-09-13 05:59:26,0.07,0.88,
2025-09-13 05:59:27,0.00,0.00,
2025-09-13 05:59:27,0.00,0.00,
2025-09-13 05:59:28,0.00,0.00,
2025-09-13 05:59:28,0.00,0.00,
2025-09-13 05:59:29,0.00,0.00,
2025-09-13 05:59:29,0.00,0.00,
2025-09-13 05:59:30,0.00,0.00,
2025-09-13 05:59:30,0.00,0.00,
2025-09-13 05:59:31,0.00,1.65,
2025-09-13 05:59:31,0.00,1.65,
2025-09-13 05:59:32,0.01,1.65,
2025-09-13 05:59:32,0.01,1.65,
2025-09-13 05:59:33,0.00,0.00,
2025-09-13 05:59:33,0.00,0.00,
2025-09-13 05:59:34,0.00,0.00,
2025-09-13 05:59:34,0.00,0.00,
2025-09-13 05:59:35,0.00,0.01,
2025-09-13 05:59:35,0.00,0.01,
2025-09-13 05:59:36,0.00,0.16,
2025-09-13 05:59:36,0.00,0.16,
2025-09-13 05:59:37,0.00,0.46,
2025-09-13 05:59:37,0.00,0.46,
2025-09-13 05:59:38,0.00,0.19,
2025-09-13 05:59:38,0.00,0.19,
2025-09-13 05:59:39,0.00,0.18,
2025-09-13 05:59:39,0.00,0.18,
2025-09-13 05:59:40,0.00,0.00,
2025-09-13 05:59:40,0.00,0.00,
2025-09-13 05:59:41,0.00,0.00,
2025-09-13 05:59:41,0.00,0.00,
2025-09-13 05:59:42,0.00,0.00,
2025-09-13 05:59:42,0.00,0.00,
2025-09-13 05:59:43,0.00,0.11,
2025-09-13 05:59:43,0.00,0.11,
2025-09-13 05:59:44,0.00,0.29,
2025-09-13 05:59:44,0.00,0.29,
2025-09-13 05:59:45,0.00,0.01,
2025-09-13 05:59:45,0.00,0.01,
2025-09-13 05:59:46,0.00,0.13,
2025-09-13 05:59:46,0.00,0.13,
2025-09-13 05:59:47,0.00,0.01,
2025-09-13 05:59:47,0.00,0.01,
2025-09-13 05:59:48,0.00,0.00,
2025-09-13 05:59:48,0.00,0.00,
2025-09-13 05:59:49,0.00,0.00,
2025-09-13 05:59:49,0.00,0.00,
2025-09-13 05:59:50,0.00,0.00,
2025-09-13 05:59:50,0.00,0.00,
2025-09-13 05:59:51,0.00,0.10,
2025-09-13 05:59:51,0.00,0.10,
2025-09-13 05:59:52,0.00,0.00,
2025-09-13 05:59:52,0.00,0.00,
2025-09-13 05:59:53,0.00,0.00,
2025-09-13 05:59:53,0.00,0.00,
2025-09-13 05:59:54,0.00,0.10,
2025-09-13 05:59:54,0.00,0.10,
2025-09-13 05:59:55,0.00,0.01,
2025-09-13 05:59:55,0.00,0.01,
2025-09-13 05:59:56,0.00,0.62,
2025-09-13 05:59:56,0.00,0.62,
2025-09-13 05:59:57,0.00,0.00,
2025-09-13 05:59:57,0.00,0.00,
2025-09-13 05:59:58,0.00,0.00,
2025-09-13 05:59:58,0.00,0.00,
2025-09-13 05:59:59,0.00,0.18,
2025-09-13 05:59:59,0.00,0.18,
2025-09-13 06:00:00,0.00,0.00,
2025-09-13 06:00:00,0.00,0.00,
2025-09-13 06:00:01,0.00,0.00,
2025-09-13 06:00:01,0.00,0.00,
2025-09-13 06:00:02,0.00,0.13,
2025-09-13 06:00:02,0.00,0.13,
2025-09-13 06:00:03,0.12,0.00,
2025-09-13 06:00:03,0.12,0.00,
2025-09-13 06:00:04,0.00,0.12,
2025-09-13 06:00:04,0.00,0.12,
2025-09-13 06:00:05,0.00,0.00,
2025-09-13 06:00:05,0.00,0.00,
2025-09-13 06:00:06,0.00,0.16,
2025-09-13 06:00:06,0.00,0.16,
2025-09-13 06:00:07,0.00,1.30,
2025-09-13 06:00:07,0.00,1.30,
